Fantastic resort	100
Nice Hotel Wrong location	80
Staying in this hotel should not be a preference if location isn't a more important choice.	46
Wonderful	96
Good	75
Very nice	80
Quiet stay in a busy location!	80
Exceptional	100
Will stay here again!	100
NO REFRIGERATOR; road construction out front	40
Exceptional	100
Close to the airport. Superb service.	80
very pleasant and as good, actually better than expected.  They deserve their high rating	100
Perfect location!	80
Recommend this place for a travel stopover	88
We didnt Get What we Paid For	60
Exceptional	100
Superb all the way!!!!!	100
A good hotel and a great location.	83
Banrisha and praduman	100
Good	79
Good venue but billing needed work !	75
Excellent peaceful location	80
Exceptional	96
Wonderful	92
Superb................	100
Twin room with sea view	80
good hotel, good staff, good location, good bar, what else is there?	100
Exceptional Staff	100
Good	75
Nice stay in sandown	80
Great location, clean	80
Great place to stay to see the fabulous Gold Coast	96
Great resort with unbeatable beach, but be weary of the food	92
Friendly, reliable, value for money	96
Great stay in central London!	100
Confusing and tired	60
Best breakfast and we could get to the train on time after eating.	100
Not a 4 star hotel.	40
Good resort and beautiful beach	100
Very dissatisfied	33
One for the books	20
Not Bad	58
Great location	79
Nice Property, Average Service	60
Exceptional	100
Irish dancers compt	80
Exceptional	96
Dirty and Outdated	40
Wonderful	92
Great staff!	92
Pleasant	63
WOW	100
Wonderful	92
Great time!!	80
Excellent hotel, clean and quiet	100
Good	75
Decent place to stop for a visit.	71
Good	75
over all stay very good	100
Wonderful	92
Comfortable hotel	75
Birthday Dinner	100
Good	79
I simply loved the food here	100
It was really perfect	100
Best fall views - average hotel	60
Comfortable and a good value near Denali Nat. park	92
Good	75
Hilton Capital Airport	100
Enjoyed the Bull	83
Exceptional	100
Hilton Stay	100
Wonderful	92
Perfect location in Kyoto	100
I liked the place where the hotel is located. I didn't like price.. It's very high .	79
Dublin airport Hilton hotel	100
O	71
Great experience!	100
clearly a 2 start hotel, not 4!!!	58
Tomas by the pool!!!	100
Small friendly hotel	96
Le Grand Depart and a great hotel	100
Thats nice but could be nicer	67
Exceptional	96
Very good place in Jaipur	100
the place to stay in Kuala Lumpur	83
Close to beach nice value for the money	79
Great value little owner operated hotel	100
Another Amazing Holiday	100
Gedster accommodation	100
Bad	33
Washington dc fantastic hotel.	100
good value	80
Great older hotel	100
Excellent --- except for shower floor	80
Great customer service/clean and modern rooms	100
Convenient Hotel to Airport	80
great hospitality	92
Pretty waterfront but eat elsewhere.	71
Great	100
best hotel in town	79
Good	68
Good hotel with poor breakfast	83
Good	75
Lovely hotel	80
Excellent	88
Bad stay	20
Beautiful Hotel	100
Exceeds expectations!!!	100
Our butler	100
Very friendly staff and cleaness	96
Augustus, our wonderful beach attendant!	100
Exceptional	100
Ok for overnight stay	60
Good	75
Great city hotel.	88
Everything was great, to include the breakfast.	100
Will be back	100
Great Location & Friendly	100
Weekend at Hacienda	80
Anniversary Stay	100
Exceptional	96
Good budget hotel in the heart of the city	79
Great hotel	100
Dissatisfied.	38
Best hotel in Mysore	98
Absolute Magic	100
Close to beach & pier & eateries	75
Exceptional	100
good suprize	96
Great price and location	100
Pleasant stay	80
Very Very poor	40
Good	71
Good	79
Wonderful	92
Great place for a getaway.  Lots of cafes and great beach	92
Good hotel for a fair price.	75
Great find!	100
Beautiful building, idyllic location, poor food!	96
Nice hotel. Very clean. Large room.	100
Trip	80
Great find	96
Very good choice	92
Disappointing	42
Good	75
Exceptional	100
Stay was ok	80
Contemporary, great amenities, nice staff	100
Disappointing	42
Great hotel and location to Kata Beach	84
Perfect stop over for family on the M6 London to Edinburgh.	100
high class hotel	83
Everything was great at great northern	100
Good value if basic city centre hotel	71
Despite the little inconveniences we found, Villa Nico is a great plave to stay.	75
Exceptional	96
Nice , comfortable, and friendly	71
Madrid with best comfort	100
my stay	88
Great staff	80
Fantastic	100
Big and spacious room	80
Convenient Airpost Hotel	100
This hotel is very near to railway station	76
Excellent	100
Service and Hospitality	80
Does really well	100
Must Read! Dangerous!	20
Wonderful	90
Great central downtown location	60
ELO were out of this world!!!	79
Good	92
Poor	38
Great!	100
Simon is the man	100
Was wonderful.	80
Good value in Richmond	79
Holiday break	100
nice hotel, pleasent stay	75
Exceptional	96
Hotel	100
Great classic hotel with only a few months of life left.	80
Nice View, Comfort beds but skip the breakfast.	63
Excellent not for the disables.	79
A marvellous place to stay	100
Good Hotel for a business trip	80
Dreams Rivera cancun	100
Stellar Service from Hotel Staff	100
A night in Stevenage	60
A good hotel in a handy location with friendly staff and a superb breakfast.	67
Very nice!	80
Wonderful	92
I really enjoyed my stay!!	100
Good	75
We LOVE the EDEN!!!	100
Nice hotel, close to the beach!	80
Weekend stay	100
The room sucked	33
Very disappointing for the money	50
A gorgeous hotel with brilliant staff.	88
Decent room, comfortable bed. Sausage rolls for breakfast?	71
Beware of excess charges	40
Nice place even you have to pay for anything	58
mosquitoes every where	20
Extraordinary Service	100
Good people in this dormitory	57
Off the Beaten Path	80
Good accommodation	83
Comfortable stay at wonderful location.	100
Convenient location, comfortable stay.	96
Exceptional	100
Beautiful resort	80
A charming small hotel, value for money.	100
Wonderful	92
Lovely find in the best location- will be back!	96
Would stay here again	80
Good place to stay	96
A week of total relaxation, love it.	100
good hotel	80
Hotel is very basic, wouldn't stay there again given a choice.	54
Good location, all you need for a short stay	95
Good location in the heart of the historic district, an ok place to stay.	75
FANTASTIC	80
Detailed	80
birthday weekend	80
Old-world charm in downtown St Petersburg	100
San Francisco visit	100
Enjoyable stay good location close to fisherman's wharf.	100
The best location	100
Overall Good stay. Bad  breakfast experience	83
The relaxing location and decor overcome the niggles of eratic service	83
Great hotel	96
Good	79
Superb food	88
Exceptional	100
Good	71
Decent overall	75
Don't Hesitate	100
Great for an overnight stay only!	63
We stayed here for 3 nights using it as a base	100
Air Conditioning Issues	40
Most stuff didn't work.	58
Second Home	100
Breathtaking views!	88
Perfect place for a holiday in Barcelona	100
Worst Experience	20
Nice Hotel in Red Bluff	100
Lovely stay	92
Wonderful	96
The ultimate Orlando experience where you live it up daily.	100
Quiet relaxing but close to all the amenities	88
Excellent resort with fantastic staff	100
Weekend stay	80
Excellent	100
Friendly, accommodating staff	71
Good location, a little "tired" looking	60
Small cabin	40
Exceptional	96
Not worth the price. Disappointed by the room. No view no privacy.	40
Good	79
Fantastic room..perfect location..worth every penny	92
Comfortable, clean surroundings	71
Great location. Staff friendly	83
Wonderful Vacation !	80
Great stay ad a perfect location on a beutifull island.	92
Great Historical Hotel	80
50/50	50
Food quality	80
convenient to casino	100
Nice place to stay.	88
Amazing!	100
Exceptional	100
Exceptional	100
For the non-fussy	50
Great location and sea view	80
The Hotel itself was very good and convenient very	88
Good	75
Staying at Kawana Waters Hotel	71
Pure Heaven	100
Fair	58
Great place to stay !	100
clean room but extremely loud on saturday night	71
Great place for relaxation	75
Excellent	100
Excellent overall	100
Luxurious Cave Dwelling	100
Very comfortable, quiet room.	88
Great place to stay at Bilbao!	96
Good	79
Very Poor	25
Great stay !	100
Disappointed	40
Wonderful Canada Day stay	100
Very Good	83
Room stitch up!	50
Surprise trip for my daughter	100
Vacation	80
Good	79
Good hotel. Great, friendly staff.	96
Great value and comfort.	100
Nice hotel, friendly staff	80
Great Vacay	100
Exceptional	96
Malaga	100
Staying at circus circus from now on	40
Refuge from the Art March Temple Tour	100
AMAZING :-)	100
Good accomodation for a weekend stay with friends	83
Excellent	88
Fabulous	100
Good	71
Excelente ubicacion pero no perfecto/Excellent Location but not perfecr	80
GREAT STAY AGAIN	100
Pleasant	65
Prime location	64
Great beach but the hotel and staff average.	75
Great stay	100
Fantastic stay!	100
Marriott Quality.	100
Very Satisfied	88
Barcelo Bavarro Palace	60
Great for Airport Parking	80
Great	100
Pleasant	67
California sojurn	100
Excellent	88
Top class stay at the Townhouse Aberfeldy	100
A place to put ones head in comfort	71
Okay	58
That pool though!	80
Exceptional	100
Was an amazing break from london. Fantastic veiws and a real place to just relax!!!	79
bad experience	29
Friendly staff and very accomidating	100
Great location!	79
Amazing	100
were woken at 3 am with fighting	40
OVER PRICED	71
Great Spa, Great Location: Great Stay!	80
A wonderful experience!	100
Fantastic staff	96
Very nice	83
Fantastic hotel	100
Would never recommend this spot.	29
Average	54
Nice but noisy metal stairwell	88
Don't bother if you are a couple and want to pay standard room rate!	58
hotel and room is very neat and clean	100
Nice Hotel...just needs a few tweaks	88
Very busy but pretty good!	80
This motel is the best one where I've ever been	100
Dubai Stop Over	80
.misleading number ratings kn this site	46
One night stay.	80
Everything was fine	80
Fair	50
Wonderful	92
Mariott Exp in Dubai	80
Great customer service and location, but in poor condition	40
Not what we had hoped for or were promised!	60
A giant car park!	60
Professional Service	100
Very Poor	29
Worse Hotel Stay Experience in Sentosa	20
It was a very pleasant stay and my parents enjoyed the apartment and area.	96
The entire first floor carpeting was the worst I have ever seen for a hotel.	20
Disappointing	42
The best in Cinque Terre	100
Ordinary	53
It is good	88
Best experience in punta Cana!	100
Great location and friendly staff	92
Good location hotel.	88
Highly recommended location and lovely staff.	100
Exceptional	100
Great Experiance	100
Old world charm in hip Manhattan	100
Great location, poor hotel	40
Very comfortable and pleasant stay!	100
two night syat	79
Alright for night or 2	92
Best Kept Secret	100
Florida Family Vacation	80
A reasonable hotel to stay	79
Nice hotel in nice neighborhood	60
Very Poor	29
Exceptional	100
A short taxi ride to anywhere	80
Great stay in Denia!	75
Comfortable apartments in a perfect position	92
Fair	50
Stay in Rockford.	60
Exceptional	100
Niko and cleanliness fantastic!	88
Great place to stay	100
Great value for the money, amazing staffs.	100
Great Location	100
The room was much to small and did not at all look like any of the pictures	60
Great hostel option	75
Good value hotel with spacious rooms	92
Great location great stay	96
Pleasant stay	100
Nice stay... beware the added tax!	75
Best place for best time	100
Great Location. Some TLC required.	71
Nice hotel close to town shops and restaraunts	100
Food lets down an old favourite	80
Absolutely Wonderful!!	100
Good	71
Sailor Jack's; a Great Destination!	88
HOLIDAY AT THE ALUASOUL	60
Orgasmic food	100
Great ocean view.	100
4 Night Leisure Break	80
Clean, comfortable and a consistently good quality hotel that we have used a number of times.	79
Lovely, friendly place to stay.	96
Rustic and Lovely	80
clean and comfortable	96
Charming hotel, great service and nice rooms!	100
Premium garden room	60
Exceptional	100
Best resort in Valley of the Sun	100
Clean, Modern, Large Pool	80
Good place to stay with good facilities and location.	80
Met our needs for a long layover....exceptional staff and nice room!	100
Good	71
Disappointing	42
Pleasant	67
Exceptional	100
Great value hotel	100
Save your money and go somewhere else	25
Exceptional	100
Lovely hotel with everything we needed.	92
